id,question_id,option_text,is_correct
c3624d38-a241-4490-8540-01a193af1030,3865097b-44d6-4e1e-ab50-ee2081148de9,Pressure regulator and back-up function as a temperature regulator.,false
c369aef1-e0c9-4e53-b11a-8ba8f1865334,262c002e-600b-4cde-973c-79bac769d6b4,They are bolted on the floor.,false
c36c2483-9168-44da-9a0c-123a66f7b891,9ca3cca8-f9f9-4c10-8a1f-242a48f9f67e,"Authomatically, if AC main buses 1 and 2 are lost or manually by MAN ON",true
c36f73fb-a32c-489d-9269-917e1ebf65f3,0cb52e6c-58ad-45c1-9b50-8b0372f4b459,The position (navigation) lights illuminate with the battery swtich selected ON.,true
c3818baf-8824-45d8-9a9c-e83e4c580b57,36eac36d-5a5b-481a-8537-bd9d4ec6f2b3,Hyd System # 3 A & # 2 B,false
c38505d5-46a0-43fa-952c-415eea8b5290,66673d81-73fc-4705-8a07-e0ae5dfd7073,Lower panel,false
c3877b91-da47-4478-b3dc-6884f01c2f9f,ff50329e-0be7-44f3-8c2e-dfd0a1eadeb1,EIVMU & EMU,false
c398d77f-6d57-4445-9d13-b10b93005817,7947f742-c02a-4449-8304-2559196a9420,"To record in Aircraft Structural Damage Control Sheet (MZ-2 -07] anyndamage of external structure found during inspection with Actual Data, Station, and Sequence number of the damage as well as on aircraft drawing",false
c39d9ad0-2a58-4fa1-885f-78e7340a53e0,6eb94b9c-0c9e-458e-b268-5f39270e64a7,Inside REU and selection,true
c3a287a0-9153-4465-a5a7-79f7d7b2498c,5f1727a1-002c-4162-9473-400973478652,Approval to operate in RVSM airspace can be found in the appropriate DGCA approved in Certificate of Maintenance of each aircraft type.,false
c3a43f8d-a1f2-4a2a-bd37-52b2de23c3de,6d9cf859-0b15-4906-8951-c1b9ea368c07,100 and 16,false
c3add863-e4c7-4acf-a8de-cb4354ab60fe,cc8ff28d-de43-437e-b220-56dd80a6b6b5,"The VOR Atho tune to DME base on the NDB, and the GPS is connected to Check the position",true
c3ae986e-6aae-466a-aee6-b5fa141db928,3fd071de-e656-4a5c-bec1-97a3d51098fb,Opened from aft latch ( # 6) to fwd,true
c3b3339e-5fc0-42a8-b5ae-4f92af6a1615,9f095c73-c379-47b3-aa6b-67f23da71756,1GV actuator and Surge Control Valve (SCV),true
c3b3611d-3c78-420a-ad08-8f7644083c9a,a1567f86-cdda-49f4-851b-e761dc7400ce,The Py,true
c3be6cb8-23ef-4be9-a09f-3f562a1b776f,dd907591-4472-404e-baa1-bc0483f11942,"For the safety of the aircraftshould be avoided if possiblelf a situationnarises where it is unavoidable to work on two parallel systems at the same time, different people must work on each system.",false
c3cb8da5-a63e-44dc-8fb1-432f696f6875,4ccd33ee-b4a3-453b-83d6-a491a5649eb7,"Mooring Tools ,Nose Steering Bypass Pin , Deactivation Pin T/R Module ,Pin Deactivation T/ R Sleeve Lock Pin, L/G Ground Lock Pin , Covers Pitot Probe",true
c3cc3242-087d-494f-8056-8f1e65ef7a4a,f46f092c-89cb-48c2-843a-8508335b19c8,ON and OFF,false
c3cf8f16-7d81-4978-8a34-724aa5e5430a,595c7709-08a4-4fe4-af3f-bbe5c61388e9,The maintenance and alteration item that not performed properly ornimproper part or material used could result failure malfunction or defectnend angering the safe operation of the aircraft,true
c3d6093c-25a9-48b4-a9ae-0630fd20485b,581e3c5f-4829-45a4-9ad3-fe4154cd39dd,"The 'oil/fuel filter"" inside the engine fuel pump. ",false
c3d8ea6f-fdb3-4bc2-8175-1a5535c40730,989ff8e0-1585-4e31-994a-b40bddf4684b,10 unit,false
c3e1a871-f14f-4e9c-8770-b147e8e910d7,fb23257b-dc6f-4cc9-ab0d-80ff5620a905,Above 96 deg C.,true
c3e8e9d4-656f-4785-9d45-aef7e0c4a3b2,597f122c-e28a-4579-941b-0856cd771d89,Main tank pumps have higher capacity,false
c3ea64b4-8c0a-455e-a3bb-c4c85993bfe3,600fe534-8dca-4323-ad92-dba861646f3d,Set AIR DATA switch to CAPT 3 position,false
c3f08a22-2c82-469a-b778-c15b341437c1,674ece58-f6fd-4c8f-9e7c-04e77f852cf1,CASR Part 43,false
c3f6a935-a205-49cc-a8d5-0f29063a3bd8,e851be19-362b-4ec3-b7a6-aded2704a8b9,"The spinner cone shape is direct the heavy material (ice,hail) away from the booster",false
c4000322-f037-40f6-b7d0-c19a473a56a1,b661883e-3947-410c-94a8-4b7ba4e90d9d,Aircraft and engine,false
c4041d67-ba95-4251-a90a-6d565cb351ca,599ce60a-c85a-44fb-8001-38a75cc2f0fa,"Altitude, airspeed, attitude parameters, radio navigation (VOR/ILS) and radio comunication",false
c409cb78-80f6-41f7-83dd-480e9d7410e6,5624bb01-a054-416a-8cfc-bcf1fbd664e1,Active and centering,false
c40acbf1-54b8-4ab5-b809-42badf8a4208,26d8e464-9caa-416c-8ff1-289d6ed506ee,AGCU and Converter,false
c4227ba3-e1ea-43a4-ba9e-c7c782091438,0c11e547-2bdc-4a08-a157-b21ff7451dc6,One consecutive calender days (24 hours),false
c4252ab5-95b1-4f7c-9bff-03e04ed3f412,1f39dc98-6259-4274-b898-b2e2f784931c,Form berwarna putih dan tidak lebih dari 3 tahun,false
c425fbc5-259b-4207-9934-f050a085ff4a,c1fcb134-bf4a-49c6-b83b-abc7bee20964,Select MAINT DATA PGS -> select DISPLAY SELECTION,false
c4318bba-97b3-4222-b0a5-1b6e186c4418,2f005177-af45-4b92-8c56-328be1e4f444,AC ess bus,false
c43a2d31-93b3-46cd-ba4f-3ce674f0f876,e2c1db81-7373-4d8a-9fe9-999f2c470d7b,Actual temperature of the passenger cabin,true
c43bf926-113b-4351-97bc-9e256177fb57,065ec259-06da-4fe4-9197-41addad7f6f9,Engine & APU fire prop control module on E2 rack in E/E compartment,false
c4458772-e308-435d-85c4-0db872fc1e75,b8bc0d9b-20b1-4476-bdc4-68bb974f903a,"The four speed sensor and provide modulation signal to the brake servo piston ",true
c446f1cf-9f72-403e-a853-23acc6bcc658,cacc09c1-d8c7-4c07-92a5-95d49f91e304,By 3 bolts at fwd mount and 3 bolts at rear mount.,false
c44d4f53-7659-41c3-8522-681e9022f291,911b2c68-44bc-45ed-846a-9afe7db32cc4,Bleed air is transferred from 6th stage to the 4th stage,false
c45fac26-5beb-425e-8044-7eee2cf658cc,c08ac869-5d2e-4efb-b789-587fa38a3c7b,"Fault light illuminates, TLU switch must be in HI SPD position",false
c45fccff-c782-42ed-90bf-14fcb3c29e21,c7b2acd7-1d6c-4f08-a42e-d22aded3d042,Maintenance Program.,true
c462ae45-c197-45a9-b4f9-7e9a341afa4f,1aa77195-b46f-4c91-b7d9-27a7b83da3db,Controls the breather air pressure in the engine oil tank,true
c4630103-da2c-4b2a-b0e4-099afae511c1,89e02f69-4865-4f4e-a326-58419c7501e5,None of above,false
c4655cb0-1580-4ab1-a9c1-6a308ac0b854,8cdaefbe-a5b9-43d1-8286-23110c7939a4,Only MFS,false
c46a635a-bdd0-4867-aca6-a413b33e68a6,7e25279b-3f99-4468-9165-9df9264eb248,Not more than a year.,false
c46ed9e5-aef4-4dba-a207-c5b3724f409a,e146284b-0522-4d96-ab8e-1a95d65bb6a4,TTDR,false
c46f15ea-7e23-40a6-a248-8f2e1ed629be,01595e60-62be-4806-b2e4-3e363353eab1,Minimum hydraulic pressure.,false
c477b682-1164-4eff-ba70-3e84038bbc35,d147f3eb-74ac-49d1-9b79-dcdfbd54589d,The levers move the stabilizer directly at all times,true
c47cc9c8-2d26-4a25-88c3-a67cb3e930b9,a7d615e1-3960-4052-ad5e-96cfd29830ad,Pressing the STBY pushbutton on the FGCP,false
c48583b5-43ac-4d85-b928-9280c6c146ee,b91bdffd-6ca3-4f02-b19a-5c230de3ac09,A pair in line and the same momentum weight.,false
c4858e11-4d60-4f84-b9a4-e0a6e0bbef6e,a9933e81-7a2f-4add-8338-d00cbc18be24,"Refuel and defuel system, cargo door and cockpit/cabin entrance lighting (2 minutes when selected with the main door open).",false
c48f36ba-ee3d-40ec-8b41-938b9cb5ec3a,5e6d2f54-2a2c-4d2c-aab2-e95362e61a2d,Hot air & electrical,false
c49ff511-9091-4a92-832e-45d1f62a64af,3e946765-17f1-4354-a23a-ffbf08637393,"NL sensor through the HMU ",false
c4a52ac9-1ec4-46a8-9aa6-66c3ec580066,4555f9be-064b-4cb0-a96e-2fc9f25b03a4,"As answer A, a report that is due on Saturday or Sunday may be mailed or delivered on the following Monday",true
c4b6f3f6-7b0f-4d60-a2d8-c31b201b81cf,3e7b5f5c-94bc-440b-b662-774715fd25ab,Event of gas pressure loss( integrity switch is open and alarm switch is open ),true
c4b7bffc-fab9-4481-9ca7-b0098b070c16,44990464-bd41-4edf-95bd-342750d937b8,"ADSHC #2&#3 located in pilot's side console, ADSHC #1located in co-pilot's console",false
c4bc6f6b-c088-4b75-903b-6d7a5611811c,3b26fec5-8ca9-4277-8add-943721a80307,Dual system failure could be induced by the same maintenance errornoccurring on both system or by a batch discrepancies affecting the materialnused.,true
c4c623d9-58d4-4bba-a3ba-96750023abb4,880b4c0c-108a-4f17-b8ea-cb8f265a5f90,Amber VIB icon in the ITT gauge,false
c4cc8164-afcc-46bc-981a-628165f0e8f9,43a7d104-cb3a-4032-b858-d10f152f7ac8,"On the ETOPS status column, mark with check  ark of the status TIME fornETOPS capability, which has been approved by the  operator, for that type aircraft.",false
c4d28d7e-e97a-4e61-98f0-01740862857a,f114b8c0-b652-4e2a-bc9b-7fa2bab0445c,To give a time delay to permit the gear to unlock before the actuator moves the gear.,true
c4d44801-297f-4bbf-a2f4-b4b9a06c8e6d,9c9c2ac6-7b63-4d2b-9764-cd8d1ace8837,"4 main bearings, 1,2 =A sump, 3= B sump, and 4=C sump",false
c4d9925f-c816-46c3-98b1-747c9c66ae9d,068d95f8-2e72-4576-ac1c-80030bff237a,One position switch,false
c4dbddaf-d866-4334-88e9-6dabf1e16564,a10a72c1-5e01-48b4-b326-e60f6fe023fa,The ELT operational check conducted during the first ten minutes of any UTC hours and restricted in duration to not more than one second.,false
c4e73c53-7b33-4f67-9673-8244b9bf0194,28c44bdf-1296-4836-94fe-4591b27f1df3,Parasitic airflow,true
c4f59836-ed87-434b-af20-d8250db5e05f,b16b3485-1414-4529-8e05-c2cff96446b5,Chapter 38 - 62,false
c4f63157-1de5-4324-af71-783bdcb29acf,b53511c8-78c9-4845-9d3d-0d924f6ab9f4,Pointer / readout turn RED and flashes  for 4 sec,true
c4f81a8f-1810-4849-8b55-d06722732d4e,ea5993dd-5988-4a29-a2bd-3911010e1cf8,"Automatically, on ground and manually in flight",false
c5064b9b-7946-48dc-a862-9925262f5064,2e7e26d2-daf8-4f03-8830-c22fc16cf188,"One valve supplies hot air to the slat number four and five, and one valve to the slat number six and seven.",false
c506e40f-2c97-4311-ac98-eeba0d967a39,65264ee3-d3ef-40fd-bfa6-3f99f725bfdd,"Discrepancies found, until those discrepancies have been corrected and accepted.",false
c5087ca1-6098-4087-9375-9c7af988cdc8,f251b082-cd6a-4eba-b461-990a32c601c1,Hot Main Battery Bus,false
c50d6be6-f3d1-44a5-8f09-84a662c3b35e,f220021a-bbc0-4dfa-bece-3dd33bc2058d,No marking anymore.,false
c5214d1b-2d95-431f-96c7-7d370bd85f72,81bd3d6e-f8a7-483a-b18d-46ad513c6149,MRB from Authority,false
c522b16a-3c60-4927-833b-9765cae0cf2a,9f3868a6-f7da-4305-a9e2-6ea94cf80ea7,"Has 4 demand pump, 2 ACMP and 2 ADP.",false
c52a839b-3724-4270-ac09-055008554523,0d2b4c7d-77df-4136-b031-4c92713b2e63,Illuminate when the DC Standby bu is on battery power,false
c52c5754-31ca-4e5a-9be0-f1ce66d2c3dd,65194e7b-1382-41cf-bea1-fe5b190e6137,"The "" BLEED TRIP OFF "" Light illuminate and can be Reset",false
c52c71d3-5d06-48a6-a344-e107354d2288,ff28d929-a874-4528-8ca4-2dfe5994057c,Upper and lower wing skin panels,false
c52f3e98-af79-4140-b2f2-fd00c130c3df,609e77f6-beff-48c7-a2dd-7b0e058242f3,Standby radio tuning,false
c536e334-3fbf-4b28-80fd-56787a546b18,3bb984be-ae50-4585-a5ed-6c86c6caf091,All answer are correct.,true
c537da49-052b-48c3-b8ad-c819e0cc934b,7b5325c2-06b6-42db-8399-17759548f16c,"The Stamp holder Record the date dan put Sign on the 'VOID"" impression.",false
c539a840-a491-4372-b2c6-c36371ea1601,7947f742-c02a-4449-8304-2559196a9420,"Arrange the accomplishment of repair by concerned unit as soon as possible, Record rectification action or temporary repair of the damage performed in AMLBook.",false
c53b8f32-8984-40fe-99e7-03a87d1cf8ed,57fda1d8-237b-428e-aabe-6098be288de7,Opened from the inside only.,false
c53c50d8-af43-4919-8ac8-32278eedc4a4,709758f5-2221-4118-aec6-dc588c030905,The autopillot mode anunnciation line on the primary flight display,false
c53d6aa4-d5ac-4dc7-9a7b-89e22ccd994b,296d07af-083f-46e7-92ca-fba348da7143,The nose switch in T/O position,false
c540ddc4-4534-4408-afa9-43a7744c361c,95b8fd0e-86c3-4e2e-b355-ea1473c8291f,"Is a detailed examination in which a complete system, sub-system or component is checked to determine if operating parameter are within limits of movement, rate of flow, pressure, etc. as described in maintenance manual",false
c543a40b-c56e-452f-ad2c-76fe99d043bb,30081d54-6773-4215-8212-0fbbab03dd38,The Aircraft Manufacturer authirized by the DGCA or the country of registry to conduct such operations RVSM operation.,false
c55a7c68-c5b5-43c1-b441-4c9b3fafa18e,92518035-c90c-4446-bfdb-1a4350a06853,all answer correct,true
c5736785-c957-4c49-8984-45bb5f89d269,8663d9df-6242-4f2c-95ce-7eac8d67c616,Aircraft declare for dispatched with ETOPS status Down Grade from 180 to 90.,false
c57b9df0-e391-4bb3-be0e-ec49e3e01ae1,12e1abcc-70db-4104-b2b2-d67773ea8c89,To cool HP 3 air with fan air for the bearing compartement cooling system,true
c5884f4e-1ee5-45cf-b0d8-877137389f2a,d80b4bae-86bb-4821-b282-ff797bd0658a,"Butterfly type, pneumatically operated, electrically controlled and fail save to closed",true
c58e9e56-3a7f-40fe-a6c0-0b34dee9fda1,0c9aa02a-e553-48ac-b9a0-1d07a06b21b5,On ground and in flight before to set OVBD position,false
c58f7a31-ab48-44be-80fd-2c13526816ff,1a460e15-fa39-48ee-91e8-bf601cd3787f,Hyd System # 1 B & # 3 A,false
c59181db-9089-4077-be4d-95445bc22721,ad87b670-523f-4256-a6d4-eb8e84cfcffe,145.157.,false
c592a394-fd87-4c71-8de0-8d3f01190b69,13fc9aaa-b180-4063-8259-dc4280f04273,Standby cooling mode has no failure and has advisory message,false
c592fa90-ffbe-4a68-9b77-06cf201717e0,d64b7a17-65ca-4084-980f-0a023075b088,"Anables 1,000 foot vertical separation to be applied between 290 Footnand 410 Foot.",false
c5957b61-0f34-40b4-bc3b-932ab6955e6c,77224550-a4fd-436b-8990-5f0d9c9d18fd,Indonesian Authority DGCA,false
c59f1068-175b-4ec6-93a5-337bb89274cf,fb42f944-383a-4c98-a710-fbe60dd245b0,The Slat and Flaps power driven units (PDUs) are interchangeable,true
c5a95622-6ed9-41e7-958a-3d0113ed6195,0f3d2f12-fd85-40e6-9c59-80f017f6e55e,The VOR Autho tune to DME based in the NDB and GPS connected to checknthe position.,true
c5ac1544-2206-4512-ac20-49638f1a8d15,2c58bad6-09d3-41d0-9965-6ecd230c0b12,Re-heater and condensor,false
c5af71bc-964f-4a9b-be2f-95a381549904,ad87b670-523f-4256-a6d4-eb8e84cfcffe,147,false
c5b004cd-2661-4293-8900-c016dd3f5986,b498e154-0e9e-47d0-a4f5-804e92438da0,325-450 psig,false
c5ba38d0-fe8c-4a7b-a846-6db83f1dcb34,60c4f29b-6ae6-4656-bbcb-6cc23503d456,Identification signals of some navigation receives are greatly attenuated,true
c5c06565-8cd7-4e2c-8285-3a7c185515c8,d0886d4b-039e-4743-8730-f65d89d9f81f,"Elevator, Rudder and Flaps",false
c5ca49e4-d9d7-4d38-b5d0-beb354ce4cfe,a9b4851a-5dab-47ea-8956-da856fa5ad48,147,false
c5cb9770-7c6f-4a99-9bb3-ded8bc0155b2,84106a56-ea49-4fd6-a88e-9c9124de526b,Hydraulic pressure only,false
c5ce3e1e-9355-49a4-bd90-b9e201126863,ed204b99-8c0b-4161-b67c-05098b3a3159,Generate bleed air to rotate the turbine fan blade,false
c5f358bc-dfa5-435c-bf5a-f56ad4963431,8219b58d-903d-4d96-8c67-27902ccf0d9c,"All the light will illuminate, exept exit sign",false
c5f5e9aa-7a00-4592-b3b6-d30adfd64ae1,45cc5a90-59bb-410b-8673-32e8974afebd,Lift forces.,false
c60a2dc1-03d2-49c7-9188-ef16e47b24e0,593420a6-376f-44e0-8dcc-994a3c6d9151,right BUG,false
c60a8616-b92f-4781-b700-d3cf21c5ba02,3d20e365-b8dd-4afd-88bb-4897bce8419f,AVM,false
c60b5470-1f53-44ea-92c5-1a8e612baaff,cec401a2-35e6-4416-b715-d8c7f9eed5e6,TCAS main page RTU,true
c6101a5d-e96b-4491-8682-819f9a7a9f87,aa0b3c17-9f9b-4a6d-908e-020472c385a8,"CASR 121.375,CASR145.163 & EASA Part 145.A.35",true
c61bf1f7-247d-46ce-aaa8-23a0584d0694,37ebbbef-4282-4b2e-9223-0f5aaa81d804,Spherical bearing,false
c629cb5a-7557-4b53-8279-39727906f4ab,90b750aa-3d7d-47d6-9395-a28fccc4bed7,It closed,true
c62be4c3-a853-4b5d-af33-71e53752aa03,a2de54cd-e96a-4ce1-9567-27b28767ec24,GSE fuel truck must be tank-cleaned every 2 years and fuel sample check every month,false
c62c7909-3e3b-4c1f-939e-7c716da6f1ec,39d1525f-c7ea-4fed-ba02-fa6197fef997,Engine control,true
c633c9ff-e6ac-4001-a70f-cc8dedd10430,ad2dc28d-46e5-4575-bbac-196f6f361fbc,Bottom of IP turbine,false
c643b701-1a2a-43d0-b510-2405551cd61d,7abe6bf6-d136-4bbc-aaf9-42f1af590786,147,false
c68070d9-4a91-4bb1-b51c-321f88a523b0,41ade5df-13fb-4246-adfe-d68345886a85,"B & C of above the mention are correct. ",false
c6822b1c-6342-4677-abcb-38df8588e27f,0280dd2d-81be-4704-b40c-d7af6815b8db,"two of the channels,motor or the sfecu is inop or adg",false
c6863540-6ced-4ad0-a050-fa996f6a36e6,0580121b-ec8c-41a6-8011-278caa6e1433,250oF (121oc) for vickers model,false
c686e018-2971-4819-94b7-f4bb0cdc2b7c,f2ee0c32-eea8-44d5-915c-fe2f444a4b1f,Side brace link.,false
c68ecff5-cb8c-4199-8e05-eed66eebbb09,7299fb0a-4104-49cc-bbfd-a1f14029df5a,The C of A is no longer valid if the aircraft undergoes an overhaul.,false
c68fd8f4-a372-4045-bff1-56566cacda60,7172365e-8fdb-49fd-9ee0-b0dd2e74af1c,DC Essential Bus,false
c6971771-8663-4ca5-adfd-c32fa283fb44,17b17016-8098-487f-90ef-81fb233ca7b1,Type 3,false
c69a3ad4-d0f0-48f6-8385-1066d8cbad38,c206e149-d1db-4c29-84f5-972a1757cedf,Power up Test,false
c6a4fa85-0064-4ed8-a28a-e98bcb470aed,d8ec82c7-1a6a-4410-9f95-ba5a7577a629,If the master terget is set to the 15 C no lower temperature adjustment can be adjusted,false
c6aace14-573d-4756-9ad7-c62821975f01,f114b8c0-b652-4e2a-bc9b-7fa2bab0445c,To transfer hydraulic system A to system B.,false
c6ad9991-f97f-442e-9625-3579eb85861d,f5841e70-bda1-4351-88b0-fc9e1185fd09,Left hand side and Right hand side,false
c6c01ff9-1ec3-4ce2-a4f1-e5493a36d239,cf480d10-8bd1-4317-8aa5-77cd3ae3f451,Battery power only,true
c6c584b0-d2d4-477f-adaf-c7fe8f51be1d,c2e5d96f-2c7d-4122-a071-1f6ac0514d8a,Aircraft may go home,false
c6c5ff4c-eb1c-46f5-a03a-fd0e9de577cb,6f633cef-999a-402e-81bf-2e75676d9982,Booster air,false
c6cb07ac-30fe-4e10-b414-f96403171e8b,3f5525e9-bfaa-4eac-94f5-7dfd946bb705,Find the msg on Flight Control Synoptic.,false
c6cbb668-8ce2-4814-8a41-33697efdb5a0,03e1c61c-8d46-40b7-ac8f-a470d53a999f,CONFIG on main tank fuel quantity indicator,false
c6cc2dd3-9e3a-4a0c-898a-a8b351f4e4b1,b53b6b8f-0d9e-4d51-a5cf-a2fa68043b42,The Aircraft Maintenance Engineer License (AMEL) holder may accomplished ETOPS task,false
c6ec376e-3b32-49e1-a4b0-a9834e269878,9f13a5b7-085e-437f-8e96-d498296a75e8,To provide information to the pilot through the common bars on the Engine Warning to enable manual vertical and lateral guidance of the aircraft,false
c6f51188-0d7a-404f-a999-faa059e06435,d05db5d2-a772-46de-ae11-331d8c7c49fb,Pointer / readout turn RED and flashes  for 10 sec,false
c70f4ee4-0498-479f-b847-f974de6fdec4,870a79ea-cbc9-4791-9c0d-9bf3ee5c4e82,C of A is not valid after overhaul,false
c7102417-6bc9-4fbf-8c31-1f36feb9038b,2d00578a-d036-4be3-9480-e310c621b60a,Performed Radio Communication Operational Test.,false
c7108283-debe-4dba-8dbc-b1cc820e3a07,05099fde-738d-42c0-9cab-62adda3fb105,Propulsive thrust,false
c71c5caf-fa4d-49bf-bb18-38505dc6a1d7,2a84d0d8-9897-4a23-a99e-cd111bacf592,"One, between DC BUS 1 and DC BUS 2.",false
c71d7059-a021-4e65-bd21-7890ec7308ec,a20203c0-1698-4801-97ed-749eec96980f,From separate emergency power supplies installed in the passenger cabin.,true
c729fdd4-be1f-433f-9955-9bf61f4111fc,a9eab564-231b-4a40-9801-e6fe7e24ae36,Through both MCDU and airborn equipment,false
c72d9aa3-6cb4-498e-aee5-034e25adde89,6c554e20-b655-4280-84a1-29257e007047,Engine or APU fire warning will appear.,true
c72e4e3e-75cf-4cdd-859a-0d998167378b,6b06bfae-b92f-4d0b-a649-01e1fee92dad,DCPC,true
c735b316-dc90-4072-b214-be7a5634048b,0f86ad12-3c09-45fb-bccd-8b47e18fe966,72 hours,true
c73ef034-f52e-4302-91c3-1d62353f2d00,18d77822-4434-4081-80df-fcd99049cf1a,Flight Management Guidance and Envelope Computer (FMGEC),false
c74800eb-4913-4c79-8a9f-aa201fb64446,fba2aecb-e43d-4c16-a56c-ddc009dc8419,The procedure containing all adjustment specification and tolerances required to maintain system or the unit performance at maximum efficiency and design specification.,false
c74b4b56-dd9e-467b-aaea-bb493c8c5947,a3d26e33-5eaa-4006-9957-fae60d25d7f6,The Reliability Control Program is arranged for evaluation and control the Aircraft to determine that the Items are maintained within the acceptable level of airworthiness standard and within the economic level.,false
c759a1ab-0bdb-40ff-82f1-b50c3dff28c8,74a1e11a-5816-4143-9fbe-83df14065a1a,Located In the Top of the Core Compressor case of each engine.,true
c760720a-54de-44a3-abd2-4a3ff435e8f2,5a98cb70-ff3c-448d-8df1-bdf1f591ff0d,The Vibration of detector will be no indication,false
c76b0363-d572-450e-aa4c-ec78a33a4dd5,5c6bb7a2-7349-4cb1-9f6b-689efab40d26,"Record in AML Complain Colum "" The replacement and Operational test ofnthe Pressurization System was done, Ref. AMM Task 21-31-00-501 Required RII Bay back Inspection"".",false
c76fd75c-c40a-4f63-a58d-bf1c3ae3ebe2,b8b136e2-89f9-4db3-af8b-1f0031015666,LOW on center tank fuel quantity indicator,false
c771bd9c-e4e7-4534-8336-38eb45780202,7643be05-c62e-4b01-809f-26b053cc2fb4,A yellow form and a maximum of 1 year,false
c77ccd29-e872-4b00-97cb-315bb553b344,51ba47d9-37d9-4217-879e-bf1c8d66e14f,Category B and category C,false
c786ceed-d339-44a8-8661-569ec2e4576c,e18d72fb-1f97-442d-91bc-cbbba6f595ee,Only Airleron,false
c787fd1f-4442-497c-9a55-91eea160859f,b4b6e1bc-d226-4c74-b584-b27ad561948d,HP fuel shut off valve,false
c79036a1-7dad-457c-9c69-78139a4f006c,e33e8a92-864c-4945-a52a-afe9fb2feffd,Main pages,true
c790cef3-3bf2-4eb6-869b-b8665a075a48,95156f79-4ed8-4dd2-9062-1d4341b02735,LED lamps,false
c79ae510-1f16-47ed-a1bb-56287ebb0b63,e136126c-d71e-4520-b620-db3743fd7349,Zero psi,true
c79ca9bb-0f05-44d3-85e9-244329bcadcc,06bfcef5-d12d-430a-830f-250c8b96e3c3,"Adjustment test, functional test and system test",false
c79d5b20-f832-477a-a89a-5c84eb6a432c,20103775-497b-4bce-90af-a3a0b5e86045,"It's have 4 Steps fortroubleshooting : Starting Point, Trouble shooting plan, Corrective Action and Perform Tests.",false
c79f54bd-e30b-4edc-b2a0-8593d882fa70,56b40544-bc31-494f-82c4-1567973d808a,ID Plug is not belong to EEC or the Engine,false
c79fc150-7c20-420f-a3fc-42e65ef23076,ade53731-6423-4d11-945c-b9ff9c5a457f,CASR Part 43,false
c7ae8607-c2f8-423f-aac1-9f29c6b59f2e,822829bd-d206-4b80-ad4c-cbf1b0b0f1c2,Counter clockwise direction from fan blade # 1,true
c7b7cce7-3879-400f-81fd-7be95f6731aa,1e87e6a0-72d4-4eb1-92a6-4505b435f2b5,"To send an electrical signal to the HPV, for IP/HP transfer",false
c7bbb4a5-91d0-437f-a7a8-faabdbabb20f,3a9250a2-bc88-42f9-8375-0797c54c045d,Engine Lever,false
c7e52931-d0fd-4e4c-9dd0-4e3e8de58e7c,4dcec114-f36b-4624-bbc7-fe81f52f3848,Contain all necessary information to perform maintenance procedure,false
c7ec2031-bb34-443e-988d-0a59ce18a1b2,41cc9e91-ed99-4408-8e2c-8ef77120733d,Both VHF Transmitters can transmit at the same time.,false
c7f6fae2-4605-455c-a093-101bf38a8bbb,c33e6335-a61f-4ef3-8b6d-a8e40f877aa6,EEC,false
c7f8a6a4-a607-4504-a4a4-4bc0e147e175,6550a43d-3f03-40bd-9e3e-7355c68858b5,All statement is true.,true
c7f912eb-ad2e-4a0a-819d-d3765cee6be2,3a93f9c9-3152-4ea3-a097-03ca8a51e4e7,It will be powered from the Chanel B supply,false
c801f81f-0e8d-4b6f-8551-b898fc513fe5,50f2abb9-9722-421f-af27-3259c1f6d9c8,In flight compatrment P18,false
c8089fac-541a-47b1-a6f6-febedecaf0f4,e16bd0c3-e0d7-47ec-ac34-fd82679502a2,CASR Part 21,false
c80d1a26-88b1-4b5d-9803-5ae1959ed802,dd6ea8f0-7ea8-40f8-a203-d1c7cf453eea,3 passengers,false
c813f4ea-86ff-402b-88e8-6808381744b4,f7d12162-4e6d-43d7-a57e-bf76e185ab51,If the engine running to be moved the aircraft into aft direction,true
c82ca6f8-b7e9-43c3-927b-96f67c2fd563,664a78c5-3e05-4777-9a45-7e33f10a60a7,UTILITY BUS 1 and UTILITY BUS 2 are shed.,true
c8318028-eadf-4292-b07b-2f6e69e719fd,16bdd7d9-419c-432a-8f09-b912135de25a,The EMER LT switch in ARM position normal AC power and the DC essential bus fails,true
c833a85a-9257-4b45-a8d4-0a17b414138a,b0a32ed7-0701-4b97-927e-a7614c697ad8,Jury strut.,true
c8389e3a-7d2e-41ba-8cc8-58fb85ec4cc4,f00025c5-1836-422c-a0a7-8bce59c9a390,The lavatory Fire Extinguisher Bottle indicator in Red Band .,false
c83bf94a-627a-4d9f-8d18-42a6bf5227c8,ce869117-2f34-43be-8874-0edf157c5afc,Both Autopilots will engage automatically when approach mode is selected,false
c84bf917-07d3-4f6a-a9ac-1b6ff7bb1279,4ffa1e50-9f59-41ef-89e8-2f21a99dce40,"Nothing ",false
c84e5c06-da40-444d-ac8f-42f8ed05faaa,1942ff48-200e-4714-8130-3fa9e7f75c70,Evident safety effects & Hidden function safety effects.,true
c85a4e92-75f8-49d2-a506-fb9c187a36c4,7f551ccd-95d3-43aa-8b1b-803788cc8906,Only Airleron,false
c85ab7df-a0d6-4aa7-ac49-8211e4324ba0,bed7195b-3e2a-4c8c-8605-222e2fd48e97,High- load operations and shutdown,false
